,InvoiceDate,Quantity,StockCode
869,2010-07-31,3.0,16254
870,2010-08-31,2.0,16254
871,2010-09-30,1.0,16254
872,2010-10-31,4.0,16254
873,2010-11-30,5.0,16254
874,2010-12-31,0.0,16254
875,2011-01-31,0.0,16254
876,2011-02-28,0.0,16254
877,2011-03-31,0.0,16254
878,2011-04-30,0.0,16254
879,2011-05-31,0.0,16254
880,2011-06-30,13.0,16254
881,2011-07-31,1.0,16254
882,2011-08-31,3.0,16254
883,2011-09-30,1.0,16254
884,2011-10-31,15.0,16254
885,2011-11-30,7.0,16254
886,2009-12-31,108.0,16259
887,2010-01-31,216.0,16259
888,2010-02-28,132.0,16259
889,2010-03-31,222.0,16259
890,2010-04-30,360.0,16259
891,2010-05-31,226.0,16259
892,2010-06-30,39.0,16259
893,2010-07-31,0.0,16259
894,2010-08-31,108.0,16259
895,2010-09-30,108.0,16259
896,2010-10-31,432.0,16259
897,2010-11-30,142.0,16259
898,2010-12-31,0.0,16259
899,2011-01-31,0.0,16259
900,2011-02-28,0.0,16259
901,2011-03-31,216.0,16259
902,2011-04-30,108.0,16259
903,2011-05-31,108.0,16259
904,2011-06-30,878.0,16259
905,2011-07-31,1246.0,16259
906,2011-08-31,324.0,16259
907,2011-09-30,456.0,16259
908,2011-10-31,24.0,16259
909,2011-11-30,20.0,16259
910,2009-12-31,78.0,17001
911,2010-01-31,7.0,17001
912,2010-02-28,72.0,17001
913,2010-03-31,508.0,17001
914,2010-04-30,72.0,17001
915,2010-05-31,0.0,17001
916,2010-06-30,144.0,17001
917,2010-07-31,0.0,17001
918,2010-08-31,36.0,17001
919,2010-09-30,0.0,17001
920,2010-10-31,144.0,17001
921,2010-11-30,78.0,17001
922,2010-12-31,0.0,17001
923,2011-01-31,0.0,17001
924,2011-02-28,72.0,17001
925,2009-12-31,801.0,17003
926,2010-01-31,961.0,17003
927,2010-02-28,1895.0,17003
928,2010-03-31,997.0,17003
929,2010-04-30,901.0,17003
930,2010-05-31,3970.0,17003
931,2010-06-30,3360.0,17003
932,2010-07-31,1191.0,17003
933,2010-08-31,1944.0,17003
934,2010-09-30,13931.0,17003
935,2010-10-31,6765.0,17003
936,2010-11-30,10643.0,17003
937,2010-12-31,2176.0,17003
938,2011-01-31,3181.0,17003
939,2011-02-28,398.0,17003
940,2011-03-31,3396.0,17003
941,2011-04-30,510.0,17003
942,2011-05-31,2209.0,17003
943,2011-06-30,2990.0,17003
944,2011-07-31,1804.0,17003
945,2011-08-31,1490.0,17003
946,2011-09-30,2159.0,17003
947,2011-10-31,2400.0,17003
948,2011-11-30,1071.0,17003
949,2011-12-31,297.0,17003
950,2010-01-31,6.0,17021
951,2010-02-28,72.0,17021
952,2010-03-31,762.0,17021
953,2010-04-30,60.0,17021
954,2010-05-31,48.0,17021
955,2010-06-30,54.0,17021
956,2010-07-31,188.0,17021
957,2010-08-31,6.0,17021
958,2010-09-30,50.0,17021
959,2010-10-31,84.0,17021
960,2010-11-30,77.0,17021
961,2010-12-31,1288.0,17021
962,2011-01-31,606.0,17021
963,2011-02-28,108.0,17021
964,2011-03-31,18.0,17021
965,2011-04-30,90.0,17021
966,2011-05-31,102.0,17021
967,2011-06-30,96.0,17021
968,2011-07-31,186.0,17021
969,2011-08-31,37.0,17021
970,2011-09-30,180.0,17021
971,2011-10-31,162.0,17021
972,2011-11-30,120.0,17021
973,2011-12-31,36.0,17021
974,2009-12-31,552.0,17033
975,2010-01-31,216.0,17033
976,2010-02-28,196.0,17033
977,2010-03-31,482.0,17033
978,2010-04-30,1062.0,17033
979,2010-05-31,575.0,17033
980,2010-06-30,0.0,17033
981,2010-07-31,5.0,17033
982,2010-08-31,72.0,17033
983,2010-09-30,72.0,17033
984,2010-10-31,48.0,17033
985,2009-12-31,100.0,17038
986,2010-01-31,0.0,17038
987,2010-02-28,0.0,17038
988,2010-03-31,0.0,17038
989,2010-04-30,201.0,17038
990,2010-05-31,16.0,17038
991,2010-06-30,201.0,17038
992,2010-07-31,200.0,17038
993,2010-08-31,111.0,17038
994,2010-09-30,1.0,17038
995,2010-10-31,201.0,17038
996,2010-11-30,3.0,17038
997,2010-12-31,202.0,17038
998,2011-01-31,108.0,17038
999,2011-02-28,200.0,17038
1000,2011-03-31,60.0,17038
1001,2011-04-30,200.0,17038
1002,2011-05-31,2.0,17038
1003,2011-06-30,203.0,17038
1004,2011-07-31,2.0,17038
1005,2011-08-31,36.0,17038
1006,2011-09-30,200.0,17038
1007,2011-10-31,205.0,17038
1008,2011-11-30,204.0,17038
1009,2011-12-31,3.0,17038
1010,2009-12-31,119.0,17039
1011,2010-01-31,31.0,17039
1012,2010-02-28,6.0,17039
1013,2010-03-31,1111.0,17039
1014,2010-04-30,562.0,17039
1015,2010-05-31,617.0,17039
1016,2010-06-30,117.0,17039
1017,2010-07-31,159.0,17039
1018,2010-08-31,985.0,17039
1019,2009-12-31,52.0,17061
1020,2009-12-31,16.0,17096
1021,2010-01-31,584.0,17096
1022,2010-02-28,2.0,17096
1023,2010-03-31,584.0,17096
1024,2010-04-30,875.0,17096
1025,2010-05-31,1.0,17096
1026,2010-06-30,83.0,17096
1027,2010-07-31,98.0,17096
1028,2010-08-31,1042.0,17096
1029,2010-09-30,196.0,17096
1030,2010-10-31,205.0,17096
1031,2010-11-30,11.0,17096
1032,2010-12-31,1732.0,17096
1033,2011-01-31,199.0,17096
1034,2011-02-28,73.0,17096
1035,2011-03-31,33.0,17096
1036,2011-04-30,144.0,17096
1037,2011-05-31,72.0,17096
1038,2011-06-30,1.0,17096
1039,2011-07-31,292.0,17096
1040,2010-02-28,24.0,17174
1041,2010-03-31,0.0,17174
1042,2010-04-30,0.0,17174
1043,2010-05-31,0.0,17174
1044,2010-06-30,0.0,17174
1045,2010-07-31,0.0,17174
1046,2010-08-31,0.0,17174
1047,2010-09-30,2.0,17174
1048,2010-10-31,1.0,17174
1049,2010-11-30,0.0,17174
1050,2010-12-31,0.0,17174
1051,2011-01-31,1.0,17174
1052,2011-02-28,0.0,17174
1053,2011-03-31,0.0,17174
1054,2011-04-30,0.0,17174
1055,2011-05-31,0.0,17174
1056,2011-06-30,0.0,17174
1057,2011-07-31,0.0,17174
1058,2011-08-31,0.0,17174
1059,2011-09-30,0.0,17174
1060,2011-10-31,0.0,17174
1061,2011-11-30,8.0,17174
1062,2009-12-31,14.0,17178
1063,2010-01-31,11.0,17178
1064,2010-02-28,8.0,17178
1065,2010-03-31,16.0,17178
1066,2010-04-30,4.0,17178
1067,2010-05-31,39.0,17178
1068,2010-06-30,2.0,17178
1069,2010-07-31,6.0,17178
1070,2010-08-31,5.0,17178
1071,2010-09-30,28.0,17178
1072,2009-12-31,60.0,17181
1073,2010-01-31,17.0,17181
1074,2010-02-28,4.0,17181
1075,2010-03-31,50.0,17181
1076,2010-04-30,47.0,17181
1077,2010-05-31,100.0,17181
1078,2010-06-30,28.0,17181
1079,2010-07-31,45.0,17181
1080,2010-08-31,3.0,17181
1081,2009-12-31,26.0,18007
1082,2010-01-31,0.0,18007
1083,2010-02-28,59.0,18007
1084,2010-03-31,2448.0,18007
1085,2010-04-30,24.0,18007
1086,2010-05-31,286.0,18007
1087,2010-06-30,21.0,18007
1088,2010-07-31,1.0,18007
1089,2010-08-31,7.0,18007
1090,2010-09-30,11.0,18007
1091,2010-10-31,44.0,18007
1092,2010-11-30,2586.0,18007
1093,2010-12-31,102.0,18007
1094,2011-01-31,29.0,18007
1095,2011-02-28,2439.0,18007
1096,2011-03-31,37.0,18007
1097,2011-04-30,25.0,18007
1098,2011-05-31,47.0,18007
1099,2011-06-30,25.0,18007
1100,2011-07-31,3207.0,18007
1101,2009-12-31,55.0,18010
1102,2010-01-31,9.0,18010
1103,2009-12-31,135.0,20615
1104,2010-01-31,88.0,20615
1105,2010-02-28,10.0,20615
1106,2010-03-31,19.0,20615
1107,2010-04-30,17.0,20615
1108,2010-05-31,15.0,20615
1109,2010-06-30,19.0,20615
1110,2010-07-31,3.0,20615
1111,2010-08-31,6.0,20615
1112,2010-09-30,4.0,20615
1113,2010-10-31,3.0,20615
1114,2010-11-30,9.0,20615
1115,2010-12-31,32.0,20615
1116,2011-01-31,30.0,20615
1117,2011-02-28,21.0,20615
1118,2011-03-31,16.0,20615
1119,2011-04-30,2.0,20615
1120,2011-05-31,3.0,20615
1121,2011-06-30,9.0,20615
1122,2011-07-31,57.0,20615
1123,2011-08-31,47.0,20615
1124,2011-09-30,3.0,20615
1125,2011-10-31,27.0,20615
1126,2011-11-30,75.0,20615
1127,2011-12-31,2.0,20615
1128,2009-12-31,4.0,20616
1129,2010-01-31,39.0,20616
1130,2010-02-28,6.0,20616
1131,2010-03-31,4.0,20616
1132,2010-04-30,7.0,20616
1133,2010-05-31,2.0,20616
1134,2010-06-30,7.0,20616
1135,2010-07-31,7.0,20616
1136,2010-08-31,4.0,20616
1137,2010-09-30,1.0,20616
1138,2010-10-31,1.0,20616
1139,2010-11-30,7.0,20616
1140,2010-12-31,57.0,20616
1141,2011-01-31,10.0,20616
1142,2011-02-28,9.0,20616
1143,2011-03-31,5.0,20616
1144,2011-04-30,9.0,20616
1145,2011-05-31,9.0,20616
1146,2011-06-30,18.0,20616
1147,2011-07-31,37.0,20616
1148,2011-08-31,9.0,20616
1149,2011-09-30,1.0,20616
1150,2011-10-31,8.0,20616
1151,2011-11-30,25.0,20616
1152,2011-12-31,1.0,20616
1153,2009-12-31,28.0,20617
1154,2010-01-31,15.0,20617
1155,2010-02-28,17.0,20617
1156,2010-03-31,13.0,20617
1157,2010-04-30,3.0,20617
1158,2010-05-31,9.0,20617
1159,2010-06-30,16.0,20617
1160,2010-07-31,13.0,20617
1161,2010-08-31,12.0,20617
1162,2010-09-30,0.0,20617
1163,2010-10-31,50.0,20617
1164,2010-11-30,229.0,20617
1165,2010-12-31,14.0,20617
1166,2011-01-31,12.0,20617
1167,2011-02-28,2.0,20617
1168,2011-03-31,0.0,20617
1169,2011-04-30,10.0,20617
1170,2011-05-31,9.0,20617
1171,2011-06-30,12.0,20617
1172,2011-07-31,9.0,20617
1173,2011-08-31,7.0,20617
1174,2011-09-30,2.0,20617
1175,2011-10-31,4.0,20617
1176,2011-11-30,12.0,20617
1177,2011-12-31,1.0,20617
1178,2009-12-31,49.0,20618
1179,2010-01-31,11.0,20618
1180,2010-02-28,17.0,20618
1181,2010-03-31,8.0,20618
1182,2010-04-30,7.0,20618
1183,2010-05-31,0.0,20618
1184,2010-06-30,5.0,20618
1185,2010-07-31,16.0,20618
1186,2010-08-31,3.0,20618
1187,2010-09-30,2.0,20618
1188,2010-10-31,12.0,20618
1189,2010-11-30,20.0,20618
1190,2010-12-31,7.0,20618
1191,2011-01-31,22.0,20618
1192,2011-02-28,9.0,20618
1193,2011-03-31,6.0,20618
1194,2011-04-30,24.0,20618
1195,2011-05-31,9.0,20618
1196,2011-06-30,32.0,20618
1197,2011-07-31,11.0,20618
1198,2011-08-31,12.0,20618
1199,2011-09-30,2.0,20618
1200,2011-10-31,4.0,20618
1201,2011-11-30,10.0,20618
1202,2011-12-31,1.0,20618
1203,2009-12-31,124.0,20619
1204,2010-01-31,52.0,20619
1205,2010-02-28,22.0,20619
1206,2010-03-31,22.0,20619
1207,2010-04-30,6.0,20619
1208,2010-05-31,11.0,20619
1209,2010-06-30,20.0,20619
1210,2010-07-31,22.0,20619
1211,2010-08-31,10.0,20619
1212,2010-09-30,7.0,20619
1213,2010-10-31,4.0,20619
1214,2010-11-30,21.0,20619
1215,2010-12-31,53.0,20619
1216,2011-01-31,41.0,20619
1217,2011-02-28,17.0,20619
1218,2011-03-31,37.0,20619
1219,2011-04-30,21.0,20619
1220,2011-05-31,17.0,20619
1221,2011-06-30,26.0,20619
1222,2011-07-31,23.0,20619
1223,2011-08-31,8.0,20619
1224,2011-09-30,3.0,20619
1225,2011-10-31,5.0,20619
1226,2011-11-30,8.0,20619
1227,2011-12-31,4.0,20619
1228,2009-12-31,9.0,20620
1229,2010-01-31,5.0,20620
1230,2010-02-28,1.0,20620
1231,2009-12-31,58.0,20621
1232,2010-01-31,2.0,20621
1233,2010-02-28,12.0,20621
1234,2010-03-31,4.0,20621
1235,2010-04-30,7.0,20621
1236,2010-05-31,6.0,20621
1237,2010-06-30,5.0,20621
1238,2010-07-31,8.0,20621
1239,2010-08-31,100.0,20621
1240,2010-09-30,6.0,20621
1241,2009-12-31,45.0,20622
1242,2010-01-31,13.0,20622
1243,2010-02-28,11.0,20622
1244,2010-03-31,9.0,20622
1245,2010-04-30,5.0,20622
1246,2010-05-31,5.0,20622
1247,2010-06-30,3.0,20622
1248,2010-07-31,7.0,20622
1249,2010-08-31,14.0,20622
1250,2010-09-30,3.0,20622
1251,2010-10-31,33.0,20622
1252,2010-11-30,252.0,20622
1253,2010-12-31,61.0,20622
1254,2011-01-31,42.0,20622
1255,2011-02-28,3.0,20622
1256,2011-03-31,6.0,20622
1257,2011-04-30,16.0,20622
1258,2011-05-31,8.0,20622
1259,2011-06-30,13.0,20622
1260,2011-07-31,8.0,20622
1261,2011-08-31,10.0,20622
1262,2011-09-30,3.0,20622
1263,2011-10-31,1.0,20622
1264,2011-11-30,17.0,20622
1265,2011-12-31,2.0,20622
1266,2009-12-31,224.0,20652
1267,2010-01-31,209.0,20652
1268,2010-02-28,614.0,20652
1269,2010-03-31,32.0,20652
1270,2010-04-30,33.0,20652
1271,2010-05-31,39.0,20652
1272,2010-06-30,21.0,20652
1273,2010-07-31,27.0,20652
1274,2010-08-31,19.0,20652
1275,2010-09-30,21.0,20652
1276,2010-10-31,4.0,20652
1277,2010-11-30,10.0,20652
1278,2010-12-31,14.0,20652
1279,2011-01-31,82.0,20652
1280,2011-02-28,19.0,20652
1281,2011-03-31,19.0,20652
1282,2011-04-30,1.0,20652
1283,2011-05-31,16.0,20652
1284,2011-06-30,8.0,20652
1285,2011-07-31,19.0,20652
1286,2011-08-31,28.0,20652
1287,2011-09-30,9.0,20652
1288,2011-10-31,12.0,20652
1289,2011-11-30,48.0,20652
1290,2011-12-31,2.0,20652
1291,2009-12-31,4.0,20653
1292,2010-01-31,53.0,20653
1293,2010-02-28,1802.0,20653
1294,2010-03-31,3.0,20653
1295,2010-04-30,2.0,20653
1296,2010-05-31,7.0,20653
1297,2010-06-30,13.0,20653
1298,2010-07-31,26.0,20653
1299,2010-08-31,6.0,20653
1300,2010-09-30,0.0,20653
1301,2010-10-31,7.0,20653
1302,2010-11-30,8.0,20653
1303,2010-12-31,4.0,20653
1304,2011-01-31,17.0,20653
1305,2011-02-28,2.0,20653
1306,2011-03-31,14.0,20653
1307,2011-04-30,1.0,20653
1308,2011-05-31,2.0,20653
1309,2011-06-30,14.0,20653
1310,2011-07-31,5.0,20653
1311,2011-08-31,0.0,20653
1312,2011-09-30,0.0,20653
1313,2011-10-31,1.0,20653
1314,2011-11-30,14.0,20653
1315,2011-12-31,1.0,20653
1316,2009-12-31,23.0,20654
1317,2010-01-31,3.0,20654
1318,2010-02-28,7.0,20654
1319,2010-03-31,26.0,20654
1320,2010-04-30,5.0,20654
1321,2010-05-31,37.0,20654
1322,2010-06-30,14.0,20654
1323,2010-07-31,43.0,20654
1324,2010-08-31,5.0,20654
1325,2010-09-30,4.0,20654
1326,2010-10-31,46.0,20654
1327,2010-11-30,35.0,20654
1328,2010-12-31,8.0,20654
1329,2011-01-31,25.0,20654
1330,2011-02-28,13.0,20654
1331,2011-03-31,15.0,20654
1332,2011-04-30,14.0,20654
1333,2011-05-31,3.0,20654
1334,2011-06-30,20.0,20654
1335,2011-07-31,9.0,20654
1336,2011-08-31,14.0,20654
1337,2011-09-30,2.0,20654
1338,2011-10-31,3.0,20654
1339,2011-11-30,23.0,20654
1340,2011-12-31,3.0,20654
1341,2009-12-31,62.0,20655
1342,2010-01-31,4.0,20655
1343,2010-02-28,22.0,20655
1344,2010-03-31,14.0,20655
1345,2010-04-30,18.0,20655
1346,2010-05-31,0.0,20655
1347,2010-06-30,16.0,20655
1348,2010-07-31,28.0,20655
1349,2010-08-31,10.0,20655
1350,2010-09-30,4.0,20655
1351,2010-10-31,22.0,20655
1352,2010-11-30,18.0,20655
1353,2010-12-31,20.0,20655
1354,2011-01-31,41.0,20655
1355,2011-02-28,8.0,20655
1356,2011-03-31,10.0,20655
1357,2011-04-30,21.0,20655
1358,2011-05-31,14.0,20655
1359,2011-06-30,32.0,20655
1360,2011-07-31,17.0,20655
1361,2011-08-31,16.0,20655
1362,2011-09-30,10.0,20655
1363,2011-10-31,3.0,20655
1364,2011-11-30,10.0,20655
1365,2011-12-31,1.0,20655
1366,2009-12-31,323.0,20657
1367,2010-01-31,161.0,20657
1368,2010-02-28,1217.0,20657
1369,2010-03-31,10.0,20657
1370,2010-04-30,8.0,20657
1371,2010-05-31,14.0,20657
1372,2010-06-30,19.0,20657
1373,2010-07-31,26.0,20657
1374,2010-08-31,7.0,20657
1375,2010-09-30,5.0,20657
1376,2010-10-31,6.0,20657
1377,2010-11-30,13.0,20657
1378,2010-12-31,4.0,20657
1379,2011-01-31,1.0,20657
1380,2011-02-28,17.0,20657
1381,2011-03-31,2.0,20657
1382,2011-04-30,5.0,20657
1383,2011-05-31,1.0,20657
1384,2011-06-30,16.0,20657
1385,2011-07-31,10.0,20657
1386,2011-08-31,2.0,20657
1387,2011-09-30,5.0,20657
1388,2011-10-31,2.0,20657
1389,2011-11-30,9.0,20657
1390,2009-12-31,129.0,20658
1391,2010-01-31,158.0,20658
1392,2010-02-28,47.0,20658
1393,2010-03-31,86.0,20658
1394,2010-04-30,103.0,20658
1395,2010-05-31,115.0,20658
1396,2010-06-30,111.0,20658
1397,2010-07-31,123.0,20658
1398,2010-08-31,59.0,20658
1399,2010-09-30,89.0,20658
1400,2010-10-31,63.0,20658
1401,2010-11-30,77.0,20658
1402,2010-12-31,81.0,20658
1403,2011-01-31,38.0,20658
1404,2011-02-28,57.0,20658
1405,2011-03-31,85.0,20658
1406,2011-04-30,59.0,20658
1407,2011-05-31,19.0,20658
1408,2011-06-30,63.0,20658
1409,2011-07-31,12.0,20658
1410,2011-08-31,41.0,20658
1411,2011-09-30,8.0,20658
1412,2009-12-31,40.0,20659
1413,2010-01-31,1.0,20659
1414,2010-02-28,13.0,20659
1415,2010-03-31,8.0,20659
1416,2010-04-30,9.0,20659
1417,2010-05-31,14.0,20659
1418,2010-06-30,14.0,20659
1419,2010-07-31,31.0,20659
1420,2010-08-31,14.0,20659
1421,2010-09-30,13.0,20659
1422,2010-10-31,26.0,20659
1423,2010-11-30,31.0,20659
1424,2010-12-31,11.0,20659
1425,2011-01-31,21.0,20659
1426,2011-02-28,4.0,20659
1427,2011-03-31,8.0,20659
1428,2011-04-30,14.0,20659
1429,2011-05-31,0.0,20659
1430,2011-06-30,19.0,20659
1431,2011-07-31,18.0,20659
1432,2011-08-31,9.0,20659
1433,2011-09-30,15.0,20659
1434,2011-10-31,5.0,20659
1435,2011-11-30,22.0,20659
1436,2011-12-31,14.0,20659
1437,2009-12-31,49.0,20660
1438,2010-01-31,1.0,20660
1439,2010-02-28,6.0,20660
1440,2010-03-31,8.0,20660
1441,2010-04-30,5.0,20660
1442,2010-05-31,0.0,20660
1443,2010-06-30,0.0,20660
1444,2010-07-31,3.0,20660
1445,2010-08-31,1.0,20660
1446,2009-12-31,43.0,20661
1447,2010-01-31,20.0,20661
1448,2010-02-28,4.0,20661
1449,2010-03-31,13.0,20661
1450,2010-04-30,28.0,20661
1451,2010-05-31,8.0,20661
1452,2010-06-30,35.0,20661
1453,2010-07-31,12.0,20661
1454,2010-08-31,307.0,20661
1455,2010-09-30,318.0,20661
1456,2010-10-31,53.0,20661
1457,2010-11-30,14.0,20661
1458,2010-12-31,2.0,20661
1459,2011-01-31,0.0,20661
1460,2011-02-28,0.0,20661
1461,2011-03-31,0.0,20661
1462,2011-04-30,0.0,20661
1463,2011-05-31,0.0,20661
1464,2011-06-30,6.0,20661
1465,2011-07-31,16.0,20661
1466,2011-08-31,7.0,20661
1467,2011-09-30,2.0,20661
1468,2011-10-31,6.0,20661
1469,2011-11-30,5.0,20661
1470,2011-12-31,1.0,20661
1471,2009-12-31,42.0,20662
1472,2010-01-31,6.0,20662
1473,2010-02-28,0.0,20662
1474,2010-03-31,13.0,20662
1475,2010-04-30,1.0,20662
1476,2010-05-31,5.0,20662
1477,2010-06-30,0.0,20662
1478,2010-07-31,7.0,20662
1479,2010-08-31,302.0,20662
1480,2010-09-30,306.0,20662
1481,2010-10-31,8.0,20662
1482,2010-11-30,7.0,20662
1483,2010-12-31,5.0,20662
1484,2011-01-31,12.0,20662
1485,2011-02-28,5.0,20662
1486,2011-03-31,0.0,20662
1487,2011-04-30,3.0,20662
1488,2011-05-31,0.0,20662
1489,2011-06-30,2.0,20662
1490,2011-07-31,3.0,20662
1491,2011-08-31,0.0,20662
1492,2011-09-30,0.0,20662
1493,2011-10-31,3.0,20662
1494,2009-12-31,16.0,20663
1495,2010-01-31,0.0,20663
1496,2010-02-28,14.0,20663
1497,2010-03-31,0.0,20663
1498,2010-04-30,1.0,20663
1499,2010-05-31,1.0,20663
1500,2010-06-30,7.0,20663
1501,2010-07-31,1.0,20663
1502,2010-08-31,501.0,20663
1503,2010-09-30,502.0,20663
1504,2010-10-31,3.0,20663
1505,2010-11-30,3.0,20663
1506,2010-12-31,5.0,20663
1507,2011-01-31,10.0,20663
1508,2011-02-28,2.0,20663
1509,2011-03-31,1.0,20663
1510,2011-04-30,1.0,20663
1511,2011-05-31,1.0,20663
1512,2011-06-30,1.0,20663
1513,2011-07-31,5.0,20663
1514,2011-08-31,0.0,20663
1515,2011-09-30,0.0,20663
1516,2011-10-31,1.0,20663
1517,2009-12-31,1.0,20664
1518,2010-01-31,0.0,20664
1519,2010-02-28,3.0,20664
1520,2010-03-31,0.0,20664
1521,2010-04-30,2.0,20664
1522,2010-05-31,6.0,20664
1523,2010-06-30,0.0,20664
1524,2010-07-31,1.0,20664
1525,2010-08-31,6.0,20664
1526,2010-09-30,3.0,20664
1527,2010-10-31,0.0,20664
1528,2010-11-30,3.0,20664
1529,2010-12-31,6.0,20664
1530,2011-01-31,0.0,20664
1531,2011-02-28,0.0,20664
1532,2011-03-31,0.0,20664
1533,2011-04-30,0.0,20664
1534,2011-05-31,0.0,20664
1535,2011-06-30,6.0,20664
1536,2011-07-31,16.0,20664
1537,2011-08-31,4.0,20664
1538,2009-12-31,144.0,20665
1539,2010-01-31,72.0,20665
1540,2010-02-28,51.0,20665
1541,2010-03-31,86.0,20665
1542,2010-04-30,58.0,20665
1543,2010-05-31,44.0,20665
1544,2010-06-30,72.0,20665
1545,2010-07-31,62.0,20665
1546,2010-08-31,42.0,20665
1547,2010-09-30,65.0,20665
1548,2010-10-31,57.0,20665
1549,2010-11-30,123.0,20665
1550,2010-12-31,85.0,20665
1551,2011-01-31,24.0,20665
1552,2011-02-28,35.0,20665
1553,2011-03-31,38.0,20665
1554,2011-04-30,43.0,20665
1555,2011-05-31,58.0,20665
1556,2011-06-30,57.0,20665
1557,2011-07-31,53.0,20665
1558,2011-08-31,36.0,20665
1559,2011-09-30,31.0,20665
1560,2011-10-31,42.0,20665
1561,2011-11-30,5.0,20665
1562,2011-12-31,6.0,20665
1563,2009-12-31,19.0,20666
1564,2010-01-31,6.0,20666
1565,2010-02-28,25.0,20666
1566,2010-03-31,0.0,20666
1567,2010-04-30,8.0,20666
1568,2010-05-31,2.0,20666
1569,2010-06-30,6.0,20666
1570,2010-07-31,8.0,20666
1571,2010-08-31,400.0,20666
1572,2010-09-30,403.0,20666
1573,2010-10-31,0.0,20666
1574,2010-11-30,4.0,20666
1575,2010-12-31,1.0,20666
1576,2011-01-31,0.0,20666
1577,2011-02-28,0.0,20666
1578,2011-03-31,1.0,20666
1579,2011-04-30,2.0,20666
1580,2011-05-31,0.0,20666
1581,2011-06-30,5.0,20666
1582,2011-07-31,21.0,20666
1583,2009-12-31,3.0,20667
1584,2010-01-31,0.0,20667
1585,2010-02-28,0.0,20667
1586,2010-03-31,0.0,20667
1587,2010-04-30,4.0,20667
1588,2010-05-31,5.0,20667
1589,2010-06-30,3.0,20667
1590,2010-07-31,0.0,20667
1591,2010-08-31,3.0,20667
1592,2010-09-30,0.0,20667
1593,2010-10-31,2.0,20667
1594,2010-11-30,0.0,20667
1595,2010-12-31,0.0,20667
1596,2011-01-31,0.0,20667
1597,2011-02-28,0.0,20667
1598,2011-03-31,0.0,20667
1599,2011-04-30,0.0,20667
1600,2011-05-31,1.0,20667
1601,2011-06-30,9.0,20667
1602,2011-07-31,5.0,20667
1603,2011-08-31,5.0,20667
1604,2009-12-31,2150.0,20668
1605,2010-01-31,1.0,20668
1606,2010-02-28,3.0,20668
1607,2010-03-31,3.0,20668
1608,2010-04-30,8.0,20668
1609,2010-05-31,3.0,20668
1610,2010-06-30,216.0,20668
1611,2010-07-31,72.0,20668
1612,2010-08-31,48.0,20668
1613,2010-09-30,1288.0,20668
1614,2010-10-31,1826.0,20668
1615,2010-11-30,2522.0,20668
1616,2010-12-31,2680.0,20668
1617,2011-01-31,78.0,20668
1618,2011-02-28,53.0,20668
1619,2011-03-31,235.0,20668
1620,2011-04-30,55.0,20668
1621,2011-05-31,132.0,20668
1622,2011-06-30,467.0,20668
1623,2011-07-31,326.0,20668
1624,2011-08-31,1166.0,20668
1625,2011-09-30,320.0,20668
1626,2011-10-31,2365.0,20668
1627,2011-11-30,4401.0,20668
1628,2011-12-31,1498.0,20668
1629,2009-12-31,27.0,20669
1630,2010-01-31,95.0,20669
1631,2010-02-28,68.0,20669
1632,2010-03-31,33.0,20669
1633,2010-04-30,26.0,20669
1634,2010-05-31,27.0,20669
1635,2010-06-30,17.0,20669
1636,2010-07-31,54.0,20669
1637,2010-08-31,9.0,20669
1638,2010-09-30,43.0,20669
1639,2010-10-31,47.0,20669
1640,2010-11-30,53.0,20669
1641,2010-12-31,62.0,20669
1642,2011-01-31,50.0,20669
1643,2011-02-28,22.0,20669
1644,2011-03-31,0.0,20669
1645,2011-04-30,0.0,20669
1646,2011-05-31,7.0,20669
1647,2011-06-30,17.0,20669
1648,2011-07-31,46.0,20669
1649,2011-08-31,34.0,20669
1650,2011-09-30,34.0,20669
1651,2011-10-31,18.0,20669
1652,2011-11-30,28.0,20669
1653,2011-12-31,7.0,20669
1654,2009-12-31,9.0,20670
1655,2010-01-31,6.0,20670
1656,2010-02-28,0.0,20670
1657,2010-03-31,9.0,20670
1658,2010-04-30,1.0,20670
1659,2010-05-31,20.0,20670
1660,2010-06-30,11.0,20670
1661,2010-07-31,10.0,20670
1662,2010-08-31,304.0,20670
1663,2010-09-30,303.0,20670
1664,2010-10-31,6.0,20670
1665,2010-11-30,1.0,20670
1666,2010-12-31,1.0,20670
1667,2011-01-31,0.0,20670
1668,2011-02-28,0.0,20670
1669,2011-03-31,0.0,20670
1670,2011-04-30,1.0,20670
1671,2011-05-31,2.0,20670
1672,2011-06-30,0.0,20670
1673,2011-07-31,3.0,20670
1674,2011-08-31,3.0,20670
1675,2011-09-30,1.0,20670
1676,2011-10-31,1.0,20670
1677,2011-11-30,2.0,20670
1678,2009-12-31,30.0,20671
1679,2010-01-31,26.0,20671
1680,2010-02-28,36.0,20671
1681,2010-03-31,71.0,20671
1682,2010-04-30,62.0,20671
1683,2010-05-31,64.0,20671
1684,2010-06-30,79.0,20671
1685,2010-07-31,163.0,20671
1686,2010-08-31,83.0,20671
1687,2010-09-30,53.0,20671
1688,2010-10-31,80.0,20671
1689,2010-11-30,30.0,20671
1690,2010-12-31,20.0,20671
1691,2009-12-31,35.0,20672
1692,2010-01-31,67.0,20672
1693,2010-02-28,35.0,20672
1694,2010-03-31,1.0,20672
1695,2009-12-31,5.0,20673
